418;418;-0,541335;0,75;-0,406001
419;419;-0,642231;0,75;-0,481673
420;420;-0,733046;0,75;-0,549784
421;421;-0,812338;0,75;-0,609254
422;422;-0,878883;0,75;-0,659162
423;423;-0,931635;0,75;-0,698727
424;424;-0,969769;0,75;-0,727327
425;425;-0,992666;0,75;-0,7445
426;426;-0,999974;0,75;-0,74998
427;427;-0,991589;0,75;-0,743692
428;428;-0,967645;0,75;-0,725734
429;429;-0,928515;0,75;-0,696386
430;430;-0,874785;0,75;-0,656089
431;431;-0,807329;0,75;-0,605497
432;432;-0,727204;0,75;-0,545403
433;433;-0,635667;0,75;-0,47675
434;434;-0,534145;0,75;-0,400609
435;435;-0,424232;0,75;-0,318174
436;436;-0,307663;0,75;-0,230747
437;437;-0,186266;0,75;-0,139699
438;438;-0,0619438;0,75;-0,0464579
439;439;0,0633522;0,75;0,0475142
440;440;0,187652;0,75;0,140739
441;441;0,309006;0,75;0,231755
442;442;0,425512;0,75;0,319134
443;443;0,53534;0,75;0,401505
444;444;0,636752;0,75;0,477564
445;445;0,728171;0,75;0,546128
446;446;0,808163;0,75;0,606122
447;447;0,875474;0,75;0,656606
448;448;0,929032;0,75;0,696774
449;449;0,967997;0,75;0,725998
450;450;0,991771;0,75;0,743828
451;451;0,999982;0,75;0,749987
452;452;0,992502;0,75;0,744376
453;453;0,969417;0,75;0,727063
454;454;0,931118;0,75;0,698338
455;455;0,878207;0,75;0,658656
456;456;0,811516;0,75;0,608637
457;457;0,73208;0,75;0,54906
458;458;0,641141;0,75;0,480856
459;459;0,540142;0,75;0,405107
460;460;0,430668;0,75;0,323001
461;461;0,314434;0,75;0,235825
462;462;0,193257;0,75;0,144943
463;463;0,0690482;0,75;0,0517862
464;464;-0,0562433;0,75;-0,0421825
465;465;-0,180653;0,75;-0,13549
466;466;-0,302229;0,75;-0,226672
467;467;-0,419054;0,75;-0,314291
468;468;-0,529301;0,75;-0,396976
469;469;-0,631242;0,75;-0,473431
470;470;-0,723278;0,75;-0,542458
471;471;-0,803954;0,75;-0,602965
472;472;-0,872;0,75;-0,654
473;473;-0,926361;0,75;-0,694771
474;474;-0,966187;0,75;-0,72464
475;475;-0,990851;0,75;-0,743138
476;476;-0,999939;0,75;-0,749954
477;477;-0,993331;0,75;-0,744998
478;478;-0,971136;0,75;-0,728352
479;479;-0,933701;0,75;-0,700276
480;480;-0,881607;0,75;-0,661205
481;481;-0,815657;0,75;-0,611742
482;482;-0,736908;0,75;-0,552681
483;483;-0,646596;0,75;-0,484947
484;484;-0,546136;0,75;-0,409602
485;485;-0,437093;0,75;-0,32782
486;486;-0,321188;0,75;-0,240891
487;487;-0,200244;0,75;-0,150183
488;488;-0,0761568;0,75;-0,0571176
489;489;0,0491277;0,75;0,0368458
490;490;0,17364;0,75;0,13023
491;491;0,295425;0,75;0,221568
492;492;0,412573;0,75;0,30943
493;493;0,523249;0,75;0,392437
494;494;0,625707;0,75;0,469281
495;495;0,718335;0,75;0,538751
496;496;0,799689;0,75;0,599766
497;497;0,868493;0,75;0,65137
498;498;0,923671;0,75;0,692753
499;499;0,96433;0,75;0,723247
500;500;0,989849;0,75;0,742387
501;501;0,999836;0,75;0,749877
502;502;0,994133;0,75;0,745599
503;503;0,972823;0,75;0,729617
504;504;0,936222;0,75;0,702167
505;505;0,884931;0,75;0,663698
506;506;0,819753;0,75;0,614815
507;507;0,74171;0,75;0,556283
508;508;0,652014;0,75;0,489011
509;509;0,552079;0,75;0,414059
510;510;0,443481;0,75;0,332611
511;511;0,327923;0,75;0,245943
512;512;0,207218;0,75;0,155414
513;513;0,0832547;0,75;0,0624411
514;514;-0,0420131;0,75;-0,0315099
515;515;-0,166621;0,75;-0,124966
516;516;-0,288615;0,75;-0,216462
517;517;-0,406079;0,75;-0,304559
518;518;-0,517161;0,75;-0,387871
519;519;-0,620126;0,75;-0,465095
520;520;-0,713361;0,75;-0,53502
521;521;-0,795402;0,75;-0,596551
522;522;-0,864943;0,75;-0,648707
523;523;-0,920903;0,75;-0,690677
524;524;-0,962412;0,75;-0,721809
525;525;-0,988818;0,75;-0,741614
526;526;-0,999705;0,75;-0,749778
527;527;-0,994875;0,75;-0,746156
528;528;-0,974434;0,75;-0,730825
529;529;-0,938702;0,75;-0,704026
530;530;-0,888239;0,75;-0,666179
531;531;-0,823822;0,75;-0,617867
532;532;-0,746466;0,75;-0,559849
533;533;-0,657397;0,75;-0,493047
534;534;-0,558011;0,75;-0,418508
535;535;-0,449867;0,75;-0,3374
536;536;-0,33465;0,75;-0,250987
537;537;-0,214182;0,75;-0,160637
538;538;-0,0903544;0,75;-0,0677658
539;539;0,0348923;0,75;0,0261692
540;540;0,159593;0,75;0,119695
541;541;0,281784;0,75;0,211338
542;542;0,399553;0,75;0,299664
543;543;0,511051;0,75;0,383288
544;544;0,614531;0,75;0,460898
545;545;0,708355;0,75;0,531266
546;546;0,791055;0,75;0,593291
547;547;0,86134;0,75;0,646005
548;548;0,918109;0,75;0,688582
549;549;0,960471;0,75;0,720353
550;550;0,98773;0,75;0,740798
551;551;0,99949;0,75;0,749618
552;552;0,995565;0,75;0,746674
553;553;0,976018;0,75;0,732014
554;554;0,941141;0,75;0,705855
555;555;0,891478;0,75;0,668608
556;556;0,827827;0,75;0,62087
557;557;0,751185;0,75;0,563389
558;558;0,662754;0,75;0,497065
559;559;0,563905;0,75;0,422929
560;560;0,456205;0,75;0,342154
561;561;0,341348;0,75;0,256011
562;562;0,221133;0,75;0,16585
563;563;0,0974449;0,75;0,0730837
564;564;-0,0277746;0,75;-0,0208309
565;565;-0,152556;0,75;-0,114417
566;566;-0,274944;0,75;-0,206208
567;567;-0,393018;0,75;-0,294764
568;568;-0,504919;0,75;-0,378689
569;569;-0,608888;0,75;-0,456666
570;570;-0,703302;0,75;-0,527476
571;571;-0,786679;0,75;-0,59001
572;572;-0,857714;0,75;-0,643285
573;573;-0,915261;0,75;-0,686446
574;574;-0,958445;0,75;-0,718834
575;575;-0,986589;0,75;-0,739942
576;576;-0,999251;0,75;-0,749438
577;577;-0,996221;0,75;-0,747166
578;578;-0,977537;0,75;-0,733153
579;579;-0,943515;0,75;-0,707636
580;580;-0,894686;0,75;-0,671015
581;581;-0,831818;0,75;-0,623863
582;582;-0,755875;0,75;-0,566906
583;583;-0,668066;0,75;-0,50105
584;584;-0,569774;0,75;-0,427331
585;585;-0,462541;0,75;-0,346905
586;586;-0,348045;0,75;-0,261034
587;587;-0,228078;0,75;-0,171058
588;588;-0,104534;0,75;-0,0784005
589;589;0,0206501;0,75;0,0154876
590;590;0,145512;0,75;0,109134
591;591;0,268088;0,75;0,201066
592;592;0,386452;0,75;0,289839
593;593;0,498751;0,75;0,374064
594;594;0,603224;0,75;0,452418
595;595;0,698232;0,75;0,523674
596;596;0,782263;0,75;0,586697
597;597;0,854015;0,75;0,640511
598;598;0,912365;0,75;0,684274
599;599;0,956399;0,75;0,717299
600;600;0,985415;0,75;0,739061
601;601;0,998945;0,75;0,749209
602;602;0,9968;0,75;0,7476
603;603;0,979013;0,75;0,73426
604;604;0,945862;0,75;0,709397
605;605;0,897848;0,75;0,673386
606;606;0,835736;0,75;0,626802
607;607;0,76051;0,75;0,570382
608;608;0,673349;0,75;0,505012
609;609;0,575619;0,75;0,431714
610;610;0,468839;0,75;0,351629
611;611;0,354704;0,75;0,266028
612;612;0,235004;0,75;0,176253
613;613;0,111614;0,75;0,0837103
614;614;-0,0135302;0,75;-0,0101476
615;615;-0,138461;0,75;-0,103846
616;616;-0,261217;0,75;-0,195913
617;617;-0,379874;0,75;-0,284906
618;618;-0,492573;0,75;-0,36943
619;619;-0,597528;0,75;-0,448146
620;620;-0,693103;0,75;-0,519827
621;621;-0,7778;0,75;-0,58335
622;622;-0,850293;0,75;-0,63772
623;623;-0,909437;0,75;-0,682078
624;624;-0,954288;0,75;-0,715716
625;625;-0,984163;0,75;-0,738122
626;626;-0,998595;0,75;-0,748946
627;627;-0,997356;0,75;-0,748017
628;628;-0,980447;0,75;-0,735335
629;629;-0,94814;0,75;-0,711105
630;630;-0,900956;0,75;-0,675717
631;631;-0,839633;0,75;-0,629725
632;632;-0,765133;0,75;-0,57385
633;633;-0,678603;0,75;-0,508952
634;634;-0,581424;0,75;-0,436068
635;635;-0,475122;0,75;-0,356342
636;636;-0,361364;0,75;-0,271023
637;637;-0,241928;0,75;-0,181446
638;638;-0,118693;0,75;-0,0890195
639;639;0,00640388;0,75;0,00480291
640;640;0,1314;0,75;0,0985501
641;641;0,254336;0,75;0,190752
642;642;0,373275;0,75;0,279956
643;643;0,486353;0,75;0,364764
644;644;0,591797;0,75;0,443848
645;645;0,687956;0,75;0,515967
646;646;0,773316;0,75;0,579987
647;647;0,84652;0,75;0,63489
648;648;0,906439;0,75;0,67983
649;649;0,952135;0,75;0,714101
650;650;0,982889;0,75;0,737167
651;651;0,998202;0,75;0,748651
652;652;0,997836;0,75;0,748377
653;653;0,981813;0,75;0,73636
654;654;0,950382;0,75;0,712787
655;655;0,904038;0,75;0,678028
656;656;0,843478;0,75;0,632609
657;657;0,769683;0,75;0,577262
658;658;0,68381;0,75;0,512858
659;659;0,587206;0,75;0,440405
660;660;0,48138;0,75;0,361035
661;661;0,36799;0,75;0,275992
662;662;0,248827;0,75;0,18662
663;663;0,12576;0,75;0,0943198
664;664;0,000717074;0,75;0,000537805
665;665;-0,124338;0,75;-0,0932532
666;666;-0,247438;0,75;-0,185579
667;667;-0,366655;0,75;-0,274991
668;668;-0,480119;0,75;-0,360089
669;669;-0,586049;0,75;-0,439537
670;670;-0,682765;0,75;-0,512074
671;671;-0,768766;0,75;-0,576575
672;672;-0,842703;0,75;-0,632028
673;673;-0,903417;0,75;-0,677563
674;674;-0,949941;0,75;-0,712455
675;675;-0,981541;0,75;-0,736156
676;676;-0,99774;0,75;-0,748305
677;677;-0,998281;0,75;-0,748711
678;678;-0,983157;0,75;-0,737368
679;679;-0,952577;0,75;-0,714433
680;680;-0,907046;0,75;-0,680285
681;681;-0,847282;0,75;-0,635462
682;682;-0,774222;0,75;-0,580666
683;683;-0,689004;0,75;-0,516753
684;684;-0,592959;0,75;-0,444719
685;685;-0,48761;0,75;-0,365707
686;686;-0,374609;0,75;-0,280957
687;687;-0,255728;0,75;-0,191796
688;688;-0,132828;0,75;-0,099621
689;689;-0,0078436;0,75;-0,0058827
690;690;0,117263;0,75;0,0879471
691;691;0,24053;0,75;0,180397
692;692;0,360024;0,75;0,270018
693;693;0,473857;0,75;0,355393
694;694;0,580252;0,75;0,435189
695;695;0,677542;0,75;0,508156
